 nodeID, x, y, ux, uy, sx, sy, sxy
29186,-63.5207,-265.809,-0.438371,-0.0137261,-0.0796721,-0.00184515,0.0458341
29187,-62.4067,-266.072,-0.447357,-0.0158227,-0.0832285,-0.00275354,0.0463778
29188,-61.2917,-266.332,-0.456485,-0.0177808,-0.0868548,-0.00387197,0.0469721
29189,-60.1755,-266.586,-0.465743,-0.0195748,-0.0905466,-0.0052196,0.0476245
29190,-59.0583,-266.836,-0.475119,-0.0211769,-0.0942985,-0.0068168,0.0483435
29191,-57.9401,-267.081,-0.4846,-0.0225571,-0.0981046,-0.00868525,0.0491378
29192,-56.8208,-267.321,-0.494168,-0.0236831,-0.101958,-0.0108479,0.0500169
29193,-55.7006,-267.557,-0.503807,-0.0245201,-0.105851,-0.0133292,0.0509908
29194,-54.5794,-267.788,-0.513495,-0.0250308,-0.109774,-0.0161548,0.0520699
29195,-53.4572,-268.014,-0.52321,-0.0251758,-0.113717,-0.0193522,0.053265
29196,-52.3341,-268.236,-0.532928,-0.024913,-0.117669,-0.0229501,0.0545873
29197,-51.21,-268.452,-0.54262,-0.024198,-0.121617,-0.026979,0.0560478
29198,-50.0851,-268.665,-0.552256,-0.0229841,-0.125547,-0.0314709,0.0576576
29199,-48.9593,-268.872,-0.561802,-0.0212226,-0.129444,-0.0364595,0.0594277
29200,-47.8326,-269.075,-0.571221,-0.0188627,-0.133288,-0.04198,0.0613683
29201,-46.7051,-269.273,-0.580472,-0.0158519,-0.137061,-0.0480691,0.0634888
29202,-45.5768,-269.466,-0.589511,-0.0121363,-0.140743,-0.0547651,0.0657972
29203,-44.4476,-269.655,-0.598287,-0.00766128,-0.144309,-0.0621075,0.0683
29204,-43.3177,-269.838,-0.606748,-0.00237152,-0.147734,-0.0701368,0.0710014
29205,-42.187,-270.017,-0.614835,0.00378803,-0.150992,-0.0788944,0.0739028
29206,-41.0556,-270.192,-0.622485,0.0108715,-0.154054,-0.0884219,0.0770025
29207,-39.9235,-270.361,-0.629629,0.0189314,-0.156889,-0.0987608,0.0802945
29208,-38.7907,-270.526,-0.636195,0.0280174,-0.159465,-0.109952,0.0837683
29209,-37.6571,-270.686,-0.642102,0.0381753,-0.16175,-0.122034,0.087408
29210,-36.523,-270.842,-0.647267,0.0494459,-0.163709,-0.135043,0.0911915
29211,-35.3882,-270.992,-0.6516,0.0618636,-0.16531,-0.149011,0.0950903
29212,-34.2527,-271.138,-0.655005,0.0754548,-0.166521,-0.163965,0.0990685
29213,-33.1167,-271.279,-0.657385,0.0902363,-0.167309,-0.179925,0.103082
29214,-31.9801,-271.416,-0.658636,0.106214,-0.167649,-0.196903,0.107081
29215,-30.8429,-271.547,-0.658652,0.12338,-0.167516,-0.214897,0.111004
29216,-29.7052,-271.674,-0.657326,0.141714,-0.166893,-0.233897,0.114786
29217,-28.5669,-271.796,-0.65455,0.161178,-0.165768,-0.253874,0.118354
29218,-27.4282,-271.913,-0.650216,0.181717,-0.164138,-0.274783,0.121627
29219,-26.2889,-272.026,-0.644223,0.203258,-0.162008,-0.296563,0.124526
29220,-25.1493,-272.134,-0.636471,0.225709,-0.159395,-0.319131,0.126964
29221,-24.0091,-272.237,-0.62687,0.248959,-0.156325,-0.342382,0.12886
29222,-22.8686,-272.335,-0.61534,0.272878,-0.152834,-0.366193,0.130134
29223,-21.7276,-272.428,-0.601813,0.297318,-0.148967,-0.390421,0.130714
29224,-20.5863,-272.517,-0.586235,0.322116,-0.14478,-0.414905,0.130539
29225,-19.4446,-272.601,-0.568568,0.347094,-0.140333,-0.439473,0.129557
29226,-18.3026,-272.68,-0.548794,0.372064,-0.135693,-0.46394,0.127732
29227,-17.1602,-272.754,-0.526911,0.396831,-0.130929,-0.488115,0.125039
29228,-16.0176,-272.823,-0.502938,0.421191,-0.126109,-0.511805,0.12147
29229,-14.8746,-272.888,-0.476912,0.444943,-0.121304,-0.534817,0.117029
29230,-13.7314,-272.948,-0.448891,0.467885,-0.116581,-0.556961,0.111734
29231,-12.588,-273.003,-0.418951,0.489819,-0.112002,-0.578057,0.105613
29232,-11.4443,-273.053,-0.387184,0.510554,-0.107627,-0.59793,0.0987062
29233,-10.3005,-273.099,-0.353703,0.529908,-0.103511,-0.61642,0.0910618
29234,-9.15643,-273.14,-0.318633,0.547712,-0.099702,-0.633375,0.0827361
29235,-8.01223,-273.176,-0.282115,0.56381,-0.0962432,-0.648662,0.073792
29236,-6.86788,-273.207,-0.244301,0.578058,-0.0931724,-0.662158,0.0642974
29237,-5.72342,-273.233,-0.205357,0.590333,-0.0905216,-0.673759,0.0543244
29238,-4.57886,-273.255,-0.165455,0.600526,-0.0883174,-0.683373,0.0439486
29239,-3.43421,-273.272,-0.124778,0.608548,-0.0865814,-0.690928,0.0332479
29240,-2.28951,-273.284,-0.0835139,0.614329,-0.0853298,-0.696366,0.0223021
29241,-1.14476,-273.291,-0.0418559,0.617817,-0.0845742,-0.699645,0.0111921
29242,-2.25154e-12,-273.293,-1.7514e-13,0.618984,-0.0843216,-0.70074,5.00034e-15
29243,1.14476,-273.291,0.0418559,0.617817,-0.0845742,-0.699645,-0.0111921
29244,2.28951,-273.284,0.0835139,0.614329,-0.0853298,-0.696366,-0.0223021
29245,3.43421,-273.272,0.124778,0.608548,-0.0865814,-0.690928,-0.0332479
29246,4.57886,-273.255,0.165455,0.600526,-0.0883174,-0.683373,-0.0439486
29247,5.72342,-273.233,0.205357,0.590333,-0.0905216,-0.673759,-0.0543244
29248,6.86788,-273.207,0.244301,0.578058,-0.0931724,-0.662158,-0.0642974
29249,8.01223,-273.176,0.282115,0.56381,-0.0962432,-0.648662,-0.073792
29250,9.15643,-273.14,0.318633,0.547712,-0.099702,-0.633375,-0.0827361
29251,10.3005,-273.099,0.353703,0.529908,-0.103511,-0.61642,-0.0910618
29252,11.4443,-273.053,0.387184,0.510554,-0.107627,-0.59793,-0.0987062
29253,12.588,-273.003,0.418951,0.489819,-0.112002,-0.578057,-0.105613
29254,13.7314,-272.948,0.448891,0.467885,-0.116581,-0.556961,-0.111734
29255,14.8746,-272.888,0.476912,0.444943,-0.121304,-0.534817,-0.117029
29256,16.0176,-272.823,0.502938,0.421191,-0.126109,-0.511805,-0.12147
29257,17.1602,-272.754,0.526911,0.396831,-0.130929,-0.488115,-0.125039
29258,18.3026,-272.68,0.548794,0.372064,-0.135693,-0.46394,-0.127732
29259,19.4446,-272.601,0.568568,0.347094,-0.140333,-0.439473,-0.129557
29260,20.5863,-272.517,0.586235,0.322116,-0.14478,-0.414905,-0.130539
29261,21.7276,-272.428,0.601813,0.297318,-0.148967,-0.390421,-0.130714
29262,22.8686,-272.335,0.61534,0.272878,-0.152834,-0.366193,-0.130134
29263,24.0091,-272.237,0.62687,0.248959,-0.156325,-0.342382,-0.12886
29264,25.1493,-272.134,0.636471,0.225709,-0.159395,-0.319131,-0.126964
29265,26.2889,-272.026,0.644223,0.203258,-0.162008,-0.296563,-0.124526
29266,27.4282,-271.913,0.650216,0.181717,-0.164138,-0.274783,-0.121627
29267,28.5669,-271.796,0.65455,0.161178,-0.165768,-0.253874,-0.118354
29268,29.7052,-271.674,0.657326,0.141714,-0.166893,-0.233897,-0.114786
29269,30.8429,-271.547,0.658652,0.12338,-0.167516,-0.214897,-0.111004
29270,31.9801,-271.416,0.658636,0.106214,-0.167649,-0.196903,-0.107081
29271,33.1167,-271.279,0.657385,0.0902363,-0.167309,-0.179925,-0.103082
29272,34.2527,-271.138,0.655005,0.0754548,-0.166521,-0.163965,-0.0990685
29273,35.3882,-270.992,0.6516,0.0618636,-0.16531,-0.149011,-0.0950903
29274,36.523,-270.842,0.647267,0.0494459,-0.163709,-0.135043,-0.0911915
29275,37.6571,-270.686,0.642102,0.0381753,-0.16175,-0.122034,-0.087408
29276,38.7907,-270.526,0.636195,0.0280174,-0.159465,-0.109952,-0.0837683
29277,39.9235,-270.361,0.629629,0.0189314,-0.156889,-0.0987608,-0.0802945
29278,41.0556,-270.192,0.622485,0.0108715,-0.154054,-0.0884219,-0.0770025
29279,42.187,-270.017,0.614835,0.00378803,-0.150992,-0.0788944,-0.0739028
29280,43.3177,-269.838,0.606748,-0.00237152,-0.147734,-0.0701368,-0.0710014
29281,44.4476,-269.655,0.598287,-0.00766128,-0.144309,-0.0621075,-0.0683
29282,45.5768,-269.466,0.589511,-0.0121363,-0.140743,-0.0547651,-0.0657972
29283,46.7051,-269.273,0.580472,-0.0158519,-0.137061,-0.0480691,-0.0634888
29284,47.8326,-269.075,0.571221,-0.0188627,-0.133288,-0.04198,-0.0613683
29285,48.9593,-268.872,0.561802,-0.0212226,-0.129444,-0.0364595,-0.0594277
29286,50.0851,-268.665,0.552256,-0.0229841,-0.125547,-0.0314709,-0.0576576
29287,51.21,-268.452,0.54262,-0.024198,-0.121617,-0.026979,-0.0560478
29288,52.3341,-268.236,0.532928,-0.024913,-0.117669,-0.0229501,-0.0545873
29289,53.4572,-268.014,0.52321,-0.0251758,-0.113717,-0.0193522,-0.053265
29290,54.5794,-267.788,0.513495,-0.0250308,-0.109774,-0.0161548,-0.0520699
29291,55.7006,-267.557,0.503807,-0.0245201,-0.105851,-0.0133292,-0.0509908
29292,56.8208,-267.321,0.494168,-0.0236831,-0.101958,-0.0108479,-0.0500169
29293,57.9401,-267.081,0.4846,-0.0225571,-0.0981046,-0.00868525,-0.0491378
29294,59.0583,-266.836,0.475119,-0.0211769,-0.0942985,-0.0068168,-0.0483435
29295,60.1755,-266.586,0.465743,-0.0195748,-0.0905466,-0.0052196,-0.0476245
29296,61.2917,-266.332,0.456485,-0.0177808,-0.0868548,-0.00387197,-0.0469721
29297,62.4067,-266.072,0.447357,-0.0158227,-0.0832285,-0.00275354,-0.0463778
29298,63.5207,-265.809,0.438371,-0.0137261,-0.0796721,-0.00184515,-0.0458341
29299,64.6336,-265.54,0.429536,-0.0115144,-0.0761894,-0.00112881,-0.0453338
29300,65.7453,-265.267,0.420861,-0.00920922,-0.0727835,-0.000587653,-0.0448705
29301,66.8559,-264.99,0.412352,-0.00683005,-0.0694571,-0.000205857,-0.0444382
29302,67.9652,-264.707,0.404015,-0.00439464,-0.0662123,3.13653e-05,-0.0440317
29303,69.0735,-264.42,0.395855,-0.00191902,-0.0630507,0.000137832,-0.0436459
29304,70.1804,-264.128,0.387876,0.00058238,-0.0599735,0.000126429,-0.0432768
29305,71.2862,-263.832,0.380082,0.00309669,-0.0569816,9.15787e-06,-0.0429202
29306,72.3907,-263.531,0.372473,0.00561246,-0.0540753,-0.000202831,-0.042573
29307,73.494,-263.226,0.365052,0.00811956,-0.0512549,-0.000499197,-0.0422319
29308,74.5959,-262.916,0.357819,0.0106092,-0.0485202,-0.000870369,-0.0418944
29309,75.6965,-262.601,0.350775,0.0130736,-0.0458708,-0.00130751,-0.0415582
29310,76.7959,-262.281,0.343919,0.0155062,-0.0433061,-0.0018025,-0.0412211
29311,77.8938,-261.957,0.337251,0.0179014,-0.0408253,-0.00234786,-0.0408815
29312,78.9904,-261.629,0.330769,0.0202547,-0.0384273,-0.00293676,-0.0405377
29313,80.0856,-261.296,0.324471,0.0225622,-0.036111,-0.00356298,-0.0401886
29314,81.1794,-260.958,0.318356,0.0248211,-0.033875,-0.00422085,-0.039833
29315,82.2718,-260.616,0.312421,0.0270292,-0.0317178,-0.00490526,-0.0394698
29316,83.3628,-260.269,0.306663,0.029185,-0.029638,-0.00561158,-0.0390982
29317,84.4522,-259.917,0.30108,0.0312878,-0.0276339,-0.00633569,-0.0387175
29318,85.5402,-259.561,0.295668,0.0333374,-0.0257037,-0.00707391,-0.038327
29319,86.6267,-259.201,0.290425,0.0353341,-0.0238457,-0.00782297,-0.037926
29320,87.7117,-258.836,0.285347,0.037279,-0.0220581,-0.00858001,-0.0375139
29321,88.7951,-258.466,0.28043,0.0391734,-0.020339,-0.00934251,-0.0370903
29322,89.877,-258.092,0.275672,0.0410194,-0.0186865,-0.0101083,-0.0366544
29323,90.9573,-257.713,0.271068,0.0428192,-0.0170988,-0.0108756,-0.0362057
29324,92.036,-257.33,0.266614,0.0445757,-0.0155739,-0.0116427,-0.0357437
29325,93.1131,-256.942,0.262308,0.0462921,-0.0141101,-0.0124083,-0.0352675
29326,94.1886,-256.55,0.258145,0.0479721,-0.0127053,-0.0131714,-0.0347764
29327,95.2624,-256.153,0.254122,0.0496197,-0.0113579,-0.0139309,-0.0342697
29328,96.3345,-255.751,0.250236,0.0512392,-0.0100661,-0.0146862,-0.0337465
29329,97.4049,-255.346,0.246482,0.0528354,-0.00882804,-0.0154366,-0.0332057
29330,98.4737,-254.935,0.242857,0.0544135,-0.00764219,-0.0161816,-0.0326462
29331,99.5407,-254.521,0.239358,0.0559791,-0.00650694,-0.0169207,-0.0320668
29332,100.606,-254.102,0.235981,0.057538,-0.00542079,-0.0176534,-0.0314662
29333,101.669,-253.678,0.232724,0.0590964,-0.00438235,-0.0183793,-0.0308429
29334,102.731,-253.25,0.229582,0.0606612,-0.00339037,-0.0190978,-0.0301954
29335,103.791,-252.817,0.226553,0.0622395,-0.00244368,-0.0198083,-0.0295218
29336,104.849,-252.38,0.223634,0.0638386,-0.00154133,-0.0205099,-0.0288204
29337,105.905,-251.939,0.220821,0.0654667,-0.000682497,-0.0212016,-0.0280893
29338,106.96,-251.493,0.218111,0.0671321,0.00013342,-0.021882,-0.0273264
29339,108.012,-251.043,0.215502,0.0688437,0.000906799,-0.0225496,-0.0265295
29340,109.063,-250.588,0.212991,0.070611,0.00163776,-0.0232021,-0.0256967
29341,110.112,-250.129,0.210573,0.0724438,0.00232614,-0.0238371,-0.0248255
29342,111.158,-249.666,0.208246,0.0743527,0.00297143,-0.0244514,-0.023914
29343,112.203,-249.198,0.206007,0.0763486,0.00357279,-0.0250411,-0.02296
29344,113.246,-248.726,0.203851,0.078443,0.00412896,-0.0256019,-0.0219616
29345,114.287,-248.249,0.201774,0.0806482,0.00463826,-0.0261284,-0.0209172
29346,115.326,-247.768,0.199773,0.0829768,0.00509853,-0.0266143,-0.0198255
29347,116.363,-247.283,0.197842,0.0854419,0.00550713,-0.0270527,-0.0186856
29348,117.397,-246.793,0.195974,0.0880575,0.00586091,-0.0274352,-0.0174972
29349,118.43,-246.3,0.194165,0.0908377,0.00615621,-0.0277529,-0.0162609
29350,119.461,-245.801,0.192406,0.0937972,0.00638886,-0.0279954,-0.0149781
29351,120.489,-245.299,0.190689,0.0969509,0.00655424,-0.0281517,-0.0136514
29352,121.516,-244.792,0.189004,0.100314,0.00664735,-0.0282095,-0.0122845
29353,122.54,-244.281,0.187341,0.103902,0.00666289,-0.0281558,-0.010883
29354,123.562,-243.765,0.185687,0.10773,0.00659545,-0.027977,-0.00945373
29355,124.582,-243.246,0.184027,0.111812,0.00643965,-0.027659,-0.00800576
29356,125.6,-242.722,0.182346,0.116163,0.00619042,-0.0271876,-0.00655
29357,126.616,-242.193,0.180626,0.120796,0.00584327,-0.0265487,-0.00509948
29358,127.629,-241.661,0.178847,0.125723,0.00539458,-0.0257289,-0.0036693
29359,128.64,-241.124,0.176988,0.130956,0.00484202,-0.0247159,-0.00227656
29360,129.649,-240.583,0.175024,0.136502,0.0041848,-0.0234991,-0.00094014
29361,130.656,-240.038,0.172932,0.142368,0.00342406,-0.02207,0.000319673
29362,131.66,-239.489,0.170683,0.148557,0.00256311,-0.0204225,0.0014817
29363,132.662,-238.935,0.168251,0.155072,0.0016075,-0.0185539,0.00252457
29364,133.662,-238.377,0.165605,0.16191,0.00056502,-0.0164643,0.00342753
29365,134.659,-237.815,0.162717,0.169065,-0.000554642,-0.0141572,0.00417141
29366,135.654,-237.249,0.159557,0.17653,-0.00174051,-0.0116389,0.00473959
29367,136.647,-236.679,0.156096,0.184294,-0.00234857,-0.0103278,0.00497787
29368,-136.747,-236.853,-0.157333,0.185186,-0.0022771,-0.0100684,-0.00484124
29369,-135.754,-237.423,-0.160808,0.177443,-0.00168031,-0.0113698,-0.00461044
29370,-134.758,-237.99,-0.163984,0.169994,-0.000516473,-0.0138699,-0.00405774
29371,-133.76,-238.552,-0.16689,0.162851,0.000582365,-0.0161611,-0.00333031
29372,-132.759,-239.111,-0.169555,0.15602,0.00160556,-0.0182377,-0.00244457
29373,-131.757,-239.665,-0.172009,0.149508,0.00254368,-0.0200964,-0.00141938
29374,-130.752,-240.214,-0.174279,0.143316,0.00338909,-0.0217371,-0.000275156
29375,-129.744,-240.76,-0.176395,0.137445,0.00413626,-0.0231626,0.000967059
29376,-128.735,-241.301,-0.178381,0.13189,0.00478186,-0.0243788,0.00228641
29377,-127.723,-241.838,-0.180264,0.126646,0.00532462,-0.025394,0.00366288
29378,-126.709,-242.371,-0.182066,0.121703,0.00576513,-0.0262185,0.00507781
29379,-125.692,-242.9,-0.183809,0.117052,0.00610555,-0.0268642,0.00651425
29380,-124.674,-243.424,-0.185513,0.112682,0.00634923,-0.0273441,0.0079572
29381,-123.653,-243.944,-0.187194,0.108578,0.00650046,-0.027672,0.00939368
29382,-122.63,-244.46,-0.18887,0.104728,0.00656407,-0.0278617,0.0108127
29383,-121.605,-244.972,-0.190554,0.101116,0.00654522,-0.0279271,0.0122054
29384,-120.578,-245.479,-0.192258,0.0977276,0.00644916,-0.0278814,0.0135645
29385,-119.549,-245.982,-0.193994,0.0945482,0.006281,-0.0277375,0.0148846
29386,-118.517,-246.481,-0.195771,0.0915626,0.00604562,-0.0275072,0.0161618
29387,-117.484,-246.975,-0.197598,0.088756,0.00574752,-0.0272017,0.0173932
29388,-116.448,-247.465,-0.199482,0.0861139,0.00539079,-0.0268308,0.0185775
29389,-115.41,-247.95,-0.20143,0.0836221,0.00497902,-0.0264038,0.0197139
29390,-114.371,-248.432,-0.203447,0.081267,0.00451533,-0.0259286,0.0208025
29391,-113.329,-248.909,-0.205538,0.0790353,0.00400234,-0.0254123,0.0218442
29392,-112.286,-249.381,-0.207709,0.0769146,0.00344218,-0.024861,0.0228401
29393,-111.24,-249.849,-0.209963,0.0748925,0.00283654,-0.02428,0.0237917
29394,-110.192,-250.313,-0.212304,0.0729577,0.00218669,-0.0236739,0.0247009
29395,-109.143,-250.772,-0.214736,0.0710991,0.0014935,-0.0230464,0.0255697
29396,-108.092,-251.227,-0.217261,0.0693061,0.000757489,-0.0224007,0.0264001
29397,-107.038,-251.678,-0.219884,0.067569,-2.11353e-05,-0.0217394,0.0271943
29398,-105.983,-252.124,-0.222607,0.0658782,-0.000842463,-0.0210645,0.0279543
29399,-104.926,-252.566,-0.225433,0.0642248,-0.00170684,-0.0203778,0.0286823
29400,-103.867,-253.003,-0.228366,0.0626004,-0.00261482,-0.0196807,0.0293801
29401,-102.807,-253.436,-0.231408,0.0609968,-0.00356718,-0.0189741,0.0300498
29402,-101.744,-253.864,-0.234563,0.0594067,-0.00456486,-0.018259,0.0306931
29403,-100.68,-254.288,-0.237834,0.0578226,-0.00560895,-0.0175361,0.0313116
29404,-99.6138,-254.708,-0.241223,0.0562381,-0.00670069,-0.0168058,0.0319071
29405,-98.546,-255.123,-0.244736,0.0546466,-0.00784142,-0.0160688,0.0324808
29406,-97.4765,-255.533,-0.248374,0.0530423,-0.0090326,-0.0153255,0.0330341
29407,-96.4053,-255.939,-0.252141,0.0514195,-0.0102758,-0.0145764,0.0335683
29408,-95.3324,-256.341,-0.25604,0.049773,-0.0115725,-0.013822,0.0340844
29409,-94.2578,-256.738,-0.260076,0.0480981,-0.0129246,-0.013063,0.0345833
29410,-93.1815,-257.131,-0.264252,0.0463903,-0.0143336,-0.0123002,0.0350661
29411,-92.1036,-257.519,-0.268571,0.0446455,-0.0158015,-0.0115345,0.0355335
29412,-91.0241,-257.902,-0.273037,0.0428601,-0.0173299,-0.0107669,0.0359862
29413,-89.943,-258.281,-0.277654,0.0410308,-0.0189208,-0.00999895,0.0364249
29414,-88.8604,-258.656,-0.282425,0.0391547,-0.020576,-0.00923209,0.0368502
29415,-87.7761,-259.026,-0.287354,0.0372295,-0.0222973,-0.00846822,0.0372628
29416,-86.6904,-259.391,-0.292444,0.0352531,-0.0240866,-0.00770949,0.0376632
29417,-85.6031,-259.752,-0.297699,0.0332242,-0.0259456,-0.00695841,0.0380519
29418,-84.5143,-260.108,-0.303122,0.0311417,-0.0278763,-0.00621783,0.0384297
29419,-83.424,-260.46,-0.308716,0.0290053,-0.0298803,-0.005491,0.038797
29420,-82.3323,-260.807,-0.314484,0.0268151,-0.0319593,-0.00478159,0.0391547
29421,-81.2391,-261.15,-0.32043,0.024572,-0.0341149,-0.0040937,0.0395034
29422,-80.1445,-261.488,-0.326555,0.0222773,-0.0363487,-0.00343193,0.039844
29423,-79.0485,-261.821,-0.332862,0.0199332,-0.0386621,-0.00280135,0.0401776
29424,-77.9511,-262.15,-0.339352,0.0175427,-0.0410563,-0.00220761,0.0405053
29425,-76.8523,-262.474,-0.346029,0.0151096,-0.0435326,-0.0016569,0.0408285
29426,-75.7522,-262.794,-0.352892,0.0126386,-0.0460919,-0.00115599,0.0411486
29427,-74.6507,-263.109,-0.359942,0.0101352,-0.0487351,-0.000712324,0.0414676
29428,-73.548,-263.419,-0.367181,0.00760612,-0.0514628,-0.000333971,0.0417874
29429,-72.4439,-263.725,-0.374607,0.00505912,-0.0542753,-2.9713e-05,0.0421104
29430,-71.3386,-264.026,-0.38222,0.00250314,-0.0571729,0.000190941,0.0424394
29431,-70.232,-264.323,-0.390019,-5.16144e-05,-0.0601554,0.000317712,0.0427774
29432,-69.1242,-264.614,-0.398001,-0.00259357,-0.0632223,0.000339518,0.0431279
29433,-68.0152,-264.902,-0.406163,-0.00510972,-0.0663728,0.000244433,0.0434948
29434,-66.905,-265.184,-0.414501,-0.0075855,-0.0696058,1.96461e-05,0.0438826
29435,-65.7936,-265.462,-0.42301,-0.0100047,-0.0729197,-0.00034858,0.0442961
29436,-64.6811,-265.735,-0.431686,-0.0123494,-0.0763124,-0.000874952,0.0447409
29437,-63.5674,-266.004,-0.44052,-0.0145999,-0.0797814,-0.00157519,0.0452229
29438,-62.4526,-266.268,-0.449505,-0.0167344,-0.0833236,-0.00246609,0.0457487
29439,-61.3367,-266.527,-0.458631,-0.0187292,-0.0869353,-0.00356555,0.0463256
29440,-60.2197,-266.782,-0.467887,-0.0205584,-0.0906121,-0.00489265,0.0469613
29441,-59.1017,-267.032,-0.477261,-0.0221941,-0.0943489,-0.00646767,0.0476643
29442,-57.9827,-267.277,-0.486739,-0.0236057,-0.0981398,-0.0083122,0.0484437
29443,-56.8626,-267.517,-0.496305,-0.0247606,-0.101978,-0.0104492,0.0493091
29444,-55.7415,-267.753,-0.505941,-0.0256236,-0.105856,-0.0129028,0.0502707
29445,-54.6195,-267.984,-0.515627,-0.0261572,-0.109765,-0.015699,0.0513392
29446,-53.4965,-268.211,-0.525341,-0.0263212,-0.113694,-0.018865,0.0525255
29447,-52.3725,-268.433,-0.535058,-0.0260732,-0.117633,-0.0224297,0.0538411
29448,-51.2477,-268.65,-0.54475,-0.0253681,-0.121569,-0.0264235,0.0552974
29449,-50.1219,-268.862,-0.554388,-0.0241586,-0.125488,-0.0308785,0.0569059
29450,-48.9953,-269.07,-0.563937,-0.0223954,-0.129374,-0.0358285,0.0586777
29451,-47.8678,-269.272,-0.573361,-0.0200269,-0.13321,-0.0413089,0.0606235
29452,-46.7394,-269.471,-0.582619,-0.0169999,-0.136976,-0.0473568,0.062753
29453,-45.6102,-269.664,-0.591667,-0.0132597,-0.140653,-0.0540106,0.0650748
29454,-44.4803,-269.853,-0.600455,-0.00875067,-0.144215,-0.0613103,0.0675956
29455,-43.3495,-270.037,-0.608931,-0.0034166,-0.147639,-0.069297,0.0703202
29456,-42.218,-270.216,-0.617036,0.00279857,-0.150897,-0.0780126,0.0732502
29457,-41.0858,-270.39,-0.624707,0.00995004,-0.153961,-0.0874996,0.0763844
29458,-39.9528,-270.56,-0.631876,0.0180913,-0.156799,-0.0978002,0.0797171
29459,-38.8192,-270.725,-0.638469,0.0272732,-0.15938,-0.108956,0.0832381
29460,-37.6848,-270.885,-0.644407,0.0375428,-0.16167,-0.121007,0.0869316
29461,-36.5498,-271.041,-0.649606,0.0489418,-0.163636,-0.133991,0.0907758
29462,-35.4142,-271.191,-0.653975,0.0615058,-0.165243,-0.14794,0.0947419
29463,-34.2779,-271.337,-0.657419,0.075262,-0.166459,-0.162885,0.0987939
29464,-33.141,-271.479,-0.659839,0.0902285,-0.167253,-0.178844,0.102888
29465,-32.0036,-271.615,-0.661131,0.106411,-0.167595,-0.195832,0.106972
29466,-30.8655,-271.747,-0.661188,0.123805,-0.167462,-0.21385,0.110985
29467,-29.727,-271.874,-0.659901,0.142386,-0.166836,-0.232887,0.114861
29468,-28.5879,-271.996,-0.657162,0.16212,-0.165704,-0.252915,0.118524
29469,-27.4483,-272.113,-0.652861,0.182949,-0.164062,-0.273892,0.121895
29470,-26.3083,-272.226,-0.646894,0.204801,-0.161916,-0.295756,0.124888
29471,-25.1677,-272.334,-0.639162,0.227583,-0.159282,-0.318423,0.127418
29472,-24.0268,-272.437,-0.629572,0.251181,-0.156185,-0.341789,0.129401
29473,-22.8854,-272.535,-0.618043,0.275463,-0.152663,-0.36573,0.130755
29474,-21.7436,-272.628,-0.604505,0.300279,-0.148762,-0.390101,0.131406
29475,-20.6014,-272.717,-0.588903,0.325464,-0.144538,-0.41474,0.131291
29476,-19.4589,-272.801,-0.571199,0.350836,-0.140051,-0.43947,0.130358
29477,-18.316,-272.88,-0.551373,0.376203,-0.135369,-0.464106,0.128568
29478,-17.1728,-272.954,-0.529422,0.401366,-0.130563,-0.488453,0.125898
29479,-16.0293,-273.024,-0.505366,0.426119,-0.125702,-0.512317,0.122338
29480,-14.8856,-273.089,-0.479242,0.450256,-0.120857,-0.5355,0.117894
29481,-13.7415,-273.149,-0.451107,0.47357,-0.116095,-0.557812,0.112582
29482,-12.5972,-273.204,-0.421038,0.495861,-0.111481,-0.579069,0.106433
29483,-11.4527,-273.254,-0.38913,0.516935,-0.107074,-0.599095,0.0994869
29484,-10.308,-273.3,-0.355494,0.536606,-0.102928,-0.617727,0.0917929
29485,-9.16316,-273.34,-0.320256,0.554701,-0.0990928,-0.634814,0.0834086
29486,-8.01811,-273.376,-0.28356,0.571062,-0.0956112,-0.65022,0.0743977
29487,-6.87293,-273.408,-0.245558,0.585544,-0.092521,-0.66382,0.0648292
29488,-5.72763,-273.434,-0.206417,0.59802,-0.089854,-0.675511,0.0547765
29489,-4.58222,-273.456,-0.166312,0.60838,-0.087637,-0.6852,0.0443161
29490,-3.43674,-273.472,-0.125426,0.616534,-0.085891,-0.692813,0.0335268
29491,-2.29119,-273.484,-0.0839482,0.622409,-0.0846324,-0.698292,0.0224896
29492,-1.14561,-273.492,-0.0420737,0.625955,-0.0838727,-0.701596,0.0112864
29493,-2.25319e-12,-273.494,-1.75162e-13,0.62714,-0.0836188,-0.702701,-2.64003e-15
29494,1.14561,-273.492,0.0420737,0.625955,-0.0838727,-0.701596,-0.0112864
29495,2.29119,-273.484,0.0839482,0.622409,-0.0846324,-0.698292,-0.0224896
29496,3.43674,-273.472,0.125426,0.616534,-0.085891,-0.692813,-0.0335268
29497,4.58222,-273.456,0.166312,0.60838,-0.087637,-0.6852,-0.0443161
29498,5.72763,-273.434,0.206417,0.59802,-0.089854,-0.675511,-0.0547765
29499,6.87293,-273.408,0.245558,0.585544,-0.092521,-0.66382,-0.0648292
29500,8.01811,-273.376,0.28356,0.571062,-0.0956112,-0.65022,-0.0743977
29501,9.16316,-273.34,0.320256,0.554701,-0.0990928,-0.634814,-0.0834086
29502,10.308,-273.3,0.355494,0.536606,-0.102928,-0.617727,-0.0917929
29503,11.4527,-273.254,0.38913,0.516935,-0.107074,-0.599095,-0.0994869
