case_name,contact_method,contact_parameter_name,contact_parameter_value,mesh_label,group_label,contact_patch_length,max_average_pressure_mpa,mean_active_pressure_mpa,total_normal_force_kn,center_of_pressure_arc
penalty_contact_focused_dense_penalty_parameter_250,penalty,penalty_parameter,250.0,контактно-ориентированная плотная,Штрафной метод / контактно-ориентированная плотная,116.01666882123949,2.484048797150251,1.960892652210499,0.22749623342550743,5.169198402654729e-11
penalty_contact_focused_dense_penalty_parameter_50,penalty,penalty_parameter,50.0,контактно-ориентированная плотная,Штрафной метод / контактно-ориентированная плотная,117.86846476494544,2.4718860868404136,1.9206329730583882,0.22638205991132504,8.739675649849232e-11
penalty_contact_focused_dense_penalty_parameter_500,penalty,penalty_parameter,500.0,контактно-ориентированная плотная,Штрафной метод / контактно-ориентированная плотная,116.01666882123949,2.485574608485308,1.9620655221657066,0.22763230589067113,3.304023721284466e-11
penalty_contact_focused_dense_penalty_parameter_5000,penalty,penalty_parameter,5000.0,контактно-ориентированная плотная,Штрафной метод / контактно-ориентированная плотная,114.16487287753353,2.486948403941369,1.994951649974711,0.22775340151618867,-1.7692514120426495e-10
penalty_contact_focused_heavy_penalty_parameter_10,penalty,penalty_parameter,10.0,контактно-ориентированная тяжелая,Штрафной метод / контактно-ориентированная тяжелая,119.27077055317866,2.412829356725865,1.8525601043580173,0.22095627114285782,9.059419880941277e-12
penalty_contact_focused_heavy_penalty_parameter_100,penalty,penalty_parameter,100.0,контактно-ориентированная тяжелая,Штрафной метод / контактно-ориентированная тяжелая,116.0758824142727,2.4794957715272403,1.9562883481235294,0.2270778962651986,-1.865174681370263e-12
penalty_contact_focused_heavy_penalty_parameter_1000,penalty,penalty_parameter,1000.0,контактно-ориентированная тяжелая,Штрафной метод / контактно-ориентированная тяжелая,116.0758824142727,2.4863718251708637,1.961801370010205,0.22771782514546365,-1.6786572132332367e-11
penalty_contact_focused_heavy_penalty_parameter_10000,penalty,penalty_parameter,10000.0,контактно-ориентированная тяжелая,Штрафной метод / контактно-ориентированная тяжелая,116.0758824142727,2.4870605179216914,1.962342689589852,0.2277806592933393,-9.832135106080386e-11
penalty_contact_focused_heavy_penalty_parameter_2000,penalty,penalty_parameter,2000.0,контактно-ориентированная тяжелая,Штрафной метод / контактно-ориентированная тяжелая,116.0758824142727,2.4867544354947317,1.9621026480067063,0.22775279625475955,9.832135106080386e-11
penalty_contact_focused_heavy_penalty_parameter_25,penalty,penalty_parameter,25.0,контактно-ориентированная тяжелая,Штрафной метод / контактно-ориентированная тяжелая,117.67332648372567,2.456870659550248,1.912085698707399,0.2250014846888585,-2.6112445539183682e-11
penalty_contact_focused_heavy_penalty_parameter_250,penalty,penalty_parameter,250.0,контактно-ориентированная тяжелая,Штрафной метод / контактно-ориентированная тяжелая,116.0758824142727,2.4840769390408473,1.9599760540292928,0.22750594998229437,4.3431924723336124e-11
penalty_contact_focused_heavy_penalty_parameter_50,penalty,penalty_parameter,50.0,контактно-ориентированная тяжелая,Штрафной метод / контактно-ориентированная тяжелая,117.67332648372567,2.471911289759987,1.9238513563619184,0.2263859887633345,4.689582056016661e-11
penalty_contact_focused_heavy_penalty_parameter_500,penalty,penalty_parameter,500.0,контактно-ориентированная тяжелая,Штрафной метод / контактно-ориентированная тяжелая,116.0758824142727,2.485606662489204,1.9611956807754811,0.22764751923307425,-5.782041512247815e-11
penalty_contact_focused_heavy_penalty_parameter_5000,penalty,penalty_parameter,5000.0,контактно-ориентированная тяжелая,Штрафной метод / контактно-ориентированная тяжелая,116.0758824142727,2.486983998579717,1.9622827713447837,0.22777370423017027,1.5187850976872141e-10
penalty_contact_focused_medium_penalty_parameter_10,penalty,penalty_parameter,10.0,контактно-ориентированная средняя,Штрафной метод / контактно-ориентированная средняя,120.72283997210916,2.4127921318103063,1.8304122919938868,0.22097257020935954,6.95443702625198e-11
penalty_contact_focused_medium_penalty_parameter_100,penalty,penalty_parameter,100.0,контактно-ориентированная средняя,Штрафной метод / контактно-ориентированная средняя,116.17140987081912,2.4794770418793637,1.9547609416008636,0.22708733454618224,1.8385293287792592e-11
